step,transactionType,amount,initiator,oldBalInitiator,newBalInitiator,recipient,oldBalRecipient,newBalRecipient,isFraud
119,PAYMENT,563.35,4721696756505843,2590460.29,2589896.95,23-0003158,123411.73,123975.08,0
65,TRANSFER,23981.81,4713472658854360,3712904.95,3688923.14,4433902716161480,209549.18,233530.99,0
118,PAYMENT,566.7,4701611845800562,2273900.42,2273333.72,52-0003123,73830.07,74396.77,0
54,TRANSFER,20464.48,4750260545230967,2991221.64,2970757.16,4009977644780274,19569.16,40033.63,1
131,PAYMENT,601.69,4303789124497763,1933879.87,1933278.17,16-0005606,158133.42,158735.12,0
9,PAYMENT,536.19,4426769703756880,53357.74,52821.55,75-0000697,3452.87,3989.05,0
23,PAYMENT,597.84,4098216367986020,4374833.27,4374235.43,87-0001457,54777.12,55374.96,0
143,PAYMENT,509.84,4089244271025413,2982360.63,2981850.79,14-0001616,326904.3,327414.14,0
36,DEPOSIT,125020.5,4730092387656214,3356533.18,3481553.68,06-0000228,93709.31,93709.31,0
25,TRANSFER,16959.07,4975947211686865,4144073.54,4127114.47,4455993215240175,0.0,16959.07,1
109,PAYMENT,546.2,4395803746895368,2008630.25,2008084.05,31-0005887,135246.36,135792.56,0
11,PAYMENT,11263.58,4740423691640149,3244985.49,3233721.91,13-0001597,2238.79,13502.37,0
18,TRANSFER,17005.96,4923281304904248,3794805.85,3777799.89,4175704275930764,80718.86,97724.82,1
38,DEPOSIT,35576.1,4405483435844908,4015714.88,4051290.98,62-0002380,134478.83,134478.83,0
42,PAYMENT,4510.35,4858562202244509,3065696.04,3061185.68,54-0003282,78109.41,82619.76,0
122,PAYMENT,538.49,4572664607133470,3759658.43,3759119.94,63-0003488,195367.25,195905.74,0
104,TRANSFER,17023.68,4090804526304769,4029421.73,4012398.06,4301858572968088,0.0,17023.68,0
136,DEPOSIT,85945.88,4590252915740638,3589702.95,3675648.82,36-0003426,195370.27,195370.27,0
106,TRANSFER,19896.02,4488893430580853,1468906.83,1449010.81,4219868798224365,0.0,19896.02,1
127,TRANSFER,20099.04,4443958235804453,1833990.66,1813891.62,4200228870629380,0.0,20099.04,0
51,TRANSFER,82089.57,4604482855203966,1855622.61,1773533.04,4048089345627185,93230.26,175319.83,1
49,TRANSFER,41191.46,4764676728347027,4188946.58,4147755.12,4377033273162709,17062.9,58254.36,0
37,PAYMENT,2148.61,4973299039038503,4577634.39,4575485.79,91-0006256,57426.3,59574.9,0
35,DEPOSIT,190850.68,4273323704320801,2854457.38,3045308.06,54-0004870,136063.2,136063.2,0
76,TRANSFER,39983.18,4502292652184779,3095007.92,3055024.74,4913273937828300,24711.79,64694.97,0
42,DEPOSIT,14816.01,4216863934095103,3559440.33,3574256.34,85-0004841,134958.17,134958.17,0
121,TRANSFER,19984.84,4946296789701292,2639511.85,2619527.01,4217291698284334,0.0,19984.84,0
135,PAYMENT,511.12,4351604909912855,22211.17,21700.06,91-0001094,132169.75,132680.86,0
117,TRANSFER,77814.07,4886881541105015,17220.46,-60593.61,4022870338984422,59088.75,136902.82,0
139,TRANSFER,19220.28,4719325203148338,3732363.4,3713143.12,4872134280130489,69238.38,88458.66,0
65,PAYMENT,534.01,4163394497668626,2074962.76,2074428.75,31-0001460,104254.38,104788.39,0
103,TRANSFER,24506.16,4044306002942119,2931412.77,2906906.61,4785723033041476,0.0,24506.16,0
114,TRANSFER,17651.28,4496892331501976,3774969.85,3757318.57,4560507408459509,95764.63,113415.91,0
42,WITHDRAWAL,173095.09,4846983476902306,4421289.91,4248194.82,91-0002773,46878.61,46878.61,0
14,DEPOSIT,178573.22,4149919251468034,3742539.82,3921113.03,66-0007357,6990.56,6990.56,0
93,DEPOSIT,52403.45,4554063324201219,1475472.14,1527875.59,56-0005656,322673.19,322673.19,0
23,PAYMENT,583.51,4969421622668787,2198604.24,2198020.73,58-0004486,83839.86,84423.37,0
141,TRANSFER,19677.38,4059707951556838,1989251.14,1969573.76,4987658416643397,118129.29,137806.67,0
126,PAYMENT,600.61,4947687433939883,1597862.18,1597261.57,05-0004930,220998.54,221599.15,0
111,PAYMENT,517.93,4576016003349331,1474884.9,1474366.97,34-0003498,217055.99,217573.92,0
9,TRANSFER,43937.56,4493913343637690,1477647.61,1433710.05,4679409604915467,36793.11,80730.67,0
46,PAYMENT,15077.13,4407236074723561,3540331.7,3525254.57,78-0008563,95372.65,110449.78,0
21,DEPOSIT,192694.58,4276332215815107,3701233.41,3893927.99,61-0007334,104927.85,104927.85,0
38,TRANSFER,17504.18,4939337223170691,23204.36,5700.17,4901579220413913,110332.27,127836.45,1
11,DEPOSIT,42690.48,4122489611874223,3028144.12,3070834.61,38-0001199,10476.27,10476.27,0
114,PAYMENT,535.0,4147055435915921,-142351.43,-142886.43,45-0001361,182691.43,183226.43,0
116,TRANSFER,21966.03,4903753579697024,1866709.35,1844743.31,4813067534856701,54008.5,75974.54,0
110,PAYMENT,632.66,4049616125746931,5153998.78,5153366.12,98-0007154,194567.81,195200.47,0
62,PAYMENT,577.51,4822196208614481,2804039.86,2803462.35,52-0007555,66645.33,67222.84,0
39,DEPOSIT,85716.11,4572518779381822,2355137.4,2440853.51,35-0004206,57605.65,57605.65,0
22,WITHDRAWAL,146015.2,4325743194817818,3950002.0,3803986.8,91-0007551,20893.61,20893.61,0
38,WITHDRAWAL,127684.64,4967513822282096,2734450.49,2606765.84,03-0002216,67713.25,67713.25,0
17,PAYMENT,574.15,4551947910368536,3207308.62,3206734.47,03-0005149,37237.8,37811.95,0
96,WITHDRAWAL,93155.32,4850020930865226,3788348.37,3695193.04,63-0004754,110516.69,110516.69,0
11,DEPOSIT,110650.48,4429439460534113,3177095.72,3287746.21,11-0005600,2952.88,2952.88,0
46,PAYMENT,617.83,4135168019143127,3909220.01,3908602.18,25-0000602,66257.96,66875.8,0
71,PAYMENT,544.03,4364974184765277,2947947.47,2947403.44,45-0004339,167578.76,168122.79,0
24,PAYMENT,623.68,4081255202535047,2642808.88,2642185.2,00-0001125,82417.87,83041.55,0
11,DEPOSIT,100381.35,4536191331743809,1580283.97,1680665.32,35-0004200,2292.83,2292.83,0
15,DEPOSIT,218831.01,4930138843617627,898889.7,1117720.71,31-0009269,2850.63,2850.63,0
69,TRANSFER,40367.63,4609668728212417,3202753.93,3162386.3,4493722391847865,131202.69,171570.32,0
63,PAYMENT,534.48,4522024954787397,4126419.93,4125885.45,12-0004020,171547.63,172082.11,0
137,WITHDRAWAL,142693.05,4479157028254912,3159299.23,3016606.18,86-0007274,80600.21,80600.21,0
13,PAYMENT,543.23,4327035946353459,585179.32,584636.09,51-0002437,7053.28,7596.51,0
31,TRANSFER,17259.03,4691726788725725,2841507.96,2824248.93,4437219867295751,0.0,17259.03,0
105,PAYMENT,562.58,4035635202693531,2686528.35,2685965.77,39-0007533,156722.86,157285.44,0
94,DEPOSIT,214727.18,4927946559711060,3044560.41,3259287.59,01-0004106,233938.89,233938.89,0
119,PAYMENT,539.98,4568254114028425,2798428.38,2797888.4,88-0006561,201018.66,201558.64,0
17,DEPOSIT,173511.66,4405746760281866,3408773.94,3582285.6,44-0000244,25844.11,25844.11,0
41,WITHDRAWAL,112129.35,4568749058213909,3550381.75,3438252.4,25-0006268,141197.3,141197.3,0
58,TRANSFER,17741.8,4255384816859807,2617845.03,2600103.23,4000214180691577,19766.82,37508.62,1
40,PAYMENT,10373.48,4845732129334388,3056901.89,3046528.41,04-0000577,124127.09,134500.58,0
49,TRANSFER,20019.6,4617601979982768,3869862.21,3849842.61,4247334547276442,210962.23,230981.83,1
58,TRANSFER,20251.31,4963551778028851,911779.13,891527.82,4141885498835657,167550.21,187801.52,0
39,DEPOSIT,111370.74,4577665585341527,3185075.38,3296446.11,32-0009332,75035.91,75035.91,0
24,TRANSFER,17005.96,4233496088962676,2892843.96,2875838.0,4269503934415416,106630.49,123636.45,0
126,TRANSFER,32949.05,4635508318792477,4148941.5,4115992.45,4752593440505200,114048.16,146997.21,1
11,PAYMENT,564.28,4117694004202182,3043879.81,3043315.53,43-0002115,1745.66,2309.94,0
57,TRANSFER,34461.78,4650425977701816,3706867.56,3672405.77,4108222744017917,56818.81,91280.6,0
80,PAYMENT,616.44,4333100473408381,3766580.5,3765964.06,77-0000714,185267.69,185884.14,0
77,PAYMENT,574.33,4872523229781552,3905315.33,3904740.99,06-0008741,136885.03,137459.36,0
138,TRANSFER,20057.51,4404131532371694,2558044.82,2537987.31,4616561168715885,21583.63,41641.14,0
93,PAYMENT,604.14,4568749058213909,1310527.14,1309923.01,20-0002894,128404.89,129009.03,0
36,WITHDRAWAL,135609.09,4581401732986269,-24802.85,-24802.85,91-0005353,57882.65,57882.65,0
73,PAYMENT,602.84,4897003420709331,807154.72,806551.88,65-0003865,138873.88,139476.72,0
31,PAYMENT,588.41,4471763525769589,1465057.19,1464468.78,03-0006877,25076.72,25665.14,0
48,PAYMENT,14547.0,4637651577683686,2501603.52,2487056.52,90-0001595,91898.34,106445.34,0
138,TRANSFER,24250.89,4575922202602779,1260110.09,1235859.21,4923808038511327,16959.07,41209.96,1
65,TRANSFER,19749.73,4101703573044434,2343334.27,2323584.55,4986354815897898,0.0,19749.73,0
43,PAYMENT,876.0,4681985701792046,3918537.96,3917661.97,35-0003058,41656.44,42532.44,0
15,PAYMENT,1098.37,4171968279629243,4453060.98,4451962.61,21-0006126,44292.83,45391.2,0
91,PAYMENT,583.92,4914668056041503,2717639.48,2717055.55,45-0001361,173523.61,174107.53,0
12,DEPOSIT,69215.91,4384969090850656,1212079.88,1281295.79,00-0000247,25904.13,25904.13,0
14,WITHDRAWAL,238879.33,4948680058777844,2018472.08,1779592.74,62-0009311,36470.62,36470.62,0
30,TRANSFER,18828.03,4437203922459800,4021403.67,4002575.64,4066021511183153,0.0,18828.03,1
16,TRANSFER,17972.21,4944598347926200,371534.64,353562.43,4453693133432860,18305.03,36277.24,1
39,DEPOSIT,14185.74,4074455942045245,2256310.22,2270495.96,54-0005107,24647.06,24647.06,0
71,TRANSFER,16932.15,4777682096172133,1246493.94,1229561.78,4933168280051219,40706.86,57639.01,0
76,TRANSFER,18121.98,4909624304185037,910761.72,892639.75,4396665865176725,19824.96,37946.94,1
82,TRANSFER,25580.6,4338810219683882,3075248.31,3049667.71,4508046871447233,77262.96,102843.55,1
142,TRANSFER,464012.26,4085707576744585,4574493.31,4110481.05,4274628041454165,4418141.64,4882153.9,0
105,TRANSFER,17741.8,4368490935448663,2606435.28,2588693.48,4151578241135098,19824.96,37566.76,0
93,DEPOSIT,55202.82,4423358726838389,2777206.51,2832409.33,02-0009975,133219.03,133219.03,0
9,DEPOSIT,142739.68,4197597010449734,811879.98,954619.65,84-0006274,15433.37,15433.37,0
44,DEPOSIT,103249.55,4440822236403165,4221489.64,4324739.19,15-0008166,139538.49,139538.49,0
122,PAYMENT,1046.21,4475162116952363,2143665.18,2142618.97,51-0004362,89886.44,90932.65,0
62,PAYMENT,495.68,4007711800298439,3142832.67,3142336.99,16-0006702,157221.15,157716.83,0
97,PAYMENT,608.33,4594970207904986,2680606.79,2679998.46,48-0005950,217610.32,218218.65,0
22,DEBIT,15577.38,4197597010449734,3737649.52,3722072.14,B25-0006724,0.0,0.0,0
41,WITHDRAWAL,75757.89,4128710417798017,3466512.04,3390754.15,15-0009716,166002.66,166002.66,0
85,TRANSFER,20195.21,4689597575475350,883461.5,863266.3,4748848689720283,40383.13,60578.34,0
96,TRANSFER,16876.34,4293788325596367,3979065.41,3962189.07,4713873189443971,0.0,16876.34,0
135,PAYMENT,592.71,4192558641058968,3382274.73,3381682.02,78-0004774,109143.03,109735.74,0
113,PAYMENT,588.41,4212490373216935,3246084.33,3245495.91,87-0004479,204017.58,204605.99,0
134,DEPOSIT,246271.66,4069239736054689,1662735.96,1909007.62,52-0001059,233469.76,233469.76,0
40,PAYMENT,617.83,4157049507719052,3555265.47,3554647.64,38-0009624,213386.94,214004.77,0
16,TRANSFER,16989.35,4644318313118317,1074961.77,1057972.42,4053162100024054,0.0,16989.35,0
94,PAYMENT,971.12,4445191475793883,2718376.61,2717405.49,37-0009372,92763.88,93735.0,0
38,WITHDRAWAL,134366.76,4725366389642340,2408174.62,2273807.86,40-0005299,36170.01,36170.01,0
51,PAYMENT,546.26,4036140910179153,1216319.6,1215773.34,02-0001266,165600.16,166146.41,0
31,PAYMENT,534.01,4858423499298361,4458164.76,4457630.75,42-0008828,44828.64,45362.65,0
96,TRANSFER,29525.3,4153898013285634,2123290.56,2093765.26,4194437253363982,18533.84,48059.14,1
119,DEPOSIT,266913.21,4904983447264991,2596346.87,2863260.07,61-0001251,172941.45,172941.45,0
9,PAYMENT,1046.21,4097722398373261,927255.6,926209.39,56-0005687,2379.03,3425.24,0
18,DEPOSIT,62021.39,4374916898269052,2635485.06,2697506.46,12-0009256,19493.6,19493.6,0
2,TRANSFER,74701.5,4078126749383719,-149450.1,-149450.1,4956164628948234,13.67,13.67,0
37,PAYMENT,6844.32,4440822236403165,4295365.39,4288521.07,03-0004592,119433.14,126277.46,0
138,WITHDRAWAL,193155.87,4415850425789723,1621912.8,1428756.93,48-0008268,150713.11,150713.11,0
24,TRANSFER,18305.03,4437203922459800,4171856.26,4153551.23,4571772834895497,16512.88,34817.91,1
109,PAYMENT,555.14,4197370577868591,2876899.01,2876343.87,16-0003389,159747.21,160302.35,0
43,TRANSFER,17259.03,4054372212171466,3382137.78,3364878.75,4510898860249988,0.0,17259.03,0
57,PAYMENT,700.8,4248259332054143,3595176.27,3594475.47,03-0008776,83950.8,84651.59,0
72,PAYMENT,667.43,4205316295345719,2908333.01,2907665.59,59-0001419,131315.46,131982.89,0
19,WITHDRAWAL,142788.08,4785262070554786,3108795.17,2966007.1,68-0004417,25480.38,25480.38,0
7,DEPOSIT,151151.26,4040130315576768,-72652.72,78498.55,59-0006485,3800.63,3800.63,0
66,TRANSFER,17741.8,4623791971135069,986552.69,968810.89,4148237502672465,199654.79,217396.59,0
134,PAYMENT,25187.27,4326703347960302,2409779.81,2384592.54,78-0006293,168036.17,193223.44,0
21,TRANSFER,238436.57,4113693012646913,4416827.24,4178390.67,4350710970075448,4.82,238441.38,0
8,PAYMENT,675.68,4576941162522404,651494.24,650818.56,40-0000376,4144.86,4820.54,0
136,PAYMENT,1046.21,4663795018355839,1188095.59,1187049.38,57-0001795,91397.68,92443.9,0
77,TRANSFER,17223.37,4861967431513340,3019674.22,3002450.86,4674941032029730,17741.8,34965.16,1
44,TRANSFER,28718.15,4973618218717563,3275587.69,3246869.53,4169847814387471,1316360.39,1345078.54,0
132,PAYMENT,557.82,4164062204707784,2947670.71,2947112.88,71-0002706,114115.55,114673.37,0
44,PAYMENT,560.47,4821792545655327,3421069.71,3420509.24,77-0009076,80863.7,81424.17,0
19,PAYMENT,545.72,4153595436629634,3146992.01,3146446.29,36-0004002,12176.09,12721.81,0
10,DEPOSIT,116961.8,4005590111528482,789589.06,906550.86,93-0005269,1754.08,1754.08,0
76,PAYMENT,580.67,4843773053242579,3906548.85,3905968.18,72-0000210,121168.57,121749.24,0
76,PAYMENT,575.42,4308658398341988,3338145.01,3337569.59,84-0006360,144480.21,145055.63,0
78,PAYMENT,613.2,4422115488732643,3539517.95,3538904.75,25-0001696,134220.67,134833.87,0
18,DEPOSIT,220760.91,4461879770350800,2916665.86,3137426.77,23-0003158,19899.19,19899.19,0
78,TRANSFER,23496.67,4528996457206138,1696066.53,1672569.86,4294283705222387,17259.03,40755.7,0
139,TRANSFER,27489.07,4146836444468940,2468026.37,2440537.3,4251138080418003,18533.84,46022.91,0
42,WITHDRAWAL,180556.01,4765378784408889,3556140.85,3375584.84,46-0004567,97742.81,97742.81,0
70,TRANSFER,17084.69,4586749915717892,3451820.65,3434735.96,4695897571662643,28470.82,45555.52,1
96,TRANSFER,43251.04,4873912811444340,672894.53,629643.5,4441176104315038,141501.64,184752.68,0
95,TRANSFER,74701.5,4815891741610587,1841880.43,1767178.93,4359927852139248,37745.94,112447.44,0
31,PAYMENT,552.17,4585477786304654,3474924.33,3474372.16,78-0003791,27839.45,28391.62,0
125,PAYMENT,784.66,4069703596677905,3156077.41,3155292.75,61-0003039,148683.39,149468.05,0
143,PAYMENT,7008.7,4736341871044039,4037369.7,4030360.99,43-0004706,317844.69,324853.4,0
50,TRANSFER,16866.78,4654851735958404,4164144.96,4147278.18,4876066519209633,40839.46,57706.24,0
48,PAYMENT,14235.45,4271439186090936,2661878.51,2647643.06,05-0002301,72699.81,86935.26,0
80,PAYMENT,534.48,4951257651851401,3086401.73,3085867.25,30-0001908,168595.4,169129.88,0
130,TRANSFER,19220.28,4459187747015249,1861008.07,1841787.79,4872981805589528,105469.82,124690.09,0
15,PAYMENT,3046.96,4602636272143376,3341639.61,3338592.66,51-0002718,6312.61,9359.57,0
61,PAYMENT,596.16,4650462625437147,4413235.37,4412639.2,93-0005708,79426.63,80022.79,0
36,DEPOSIT,138679.98,4758428839711131,2970584.89,3109264.87,87-0008343,99024.75,99024.75,0
9,DEPOSIT,211004.29,4174914925444238,2049006.99,2260011.28,31-0000395,2877.11,2877.11,0
88,PAYMENT,643.51,4074280514812388,3643248.2,3642604.69,83-0003243,72066.51,72710.02,0
44,PAYMENT,14295.66,4576016003349331,3337800.92,3323505.26,59-0005784,172933.08,187228.75,0
120,TRANSFER,73940.97,4325705305719654,1311549.53,1237608.57,4915327078073841,56023.49,129964.46,0
49,PAYMENT,599.78,4303789124497763,3094296.78,3093697.0,68-0006844,157343.43,157943.21,0
47,WITHDRAWAL,79264.26,4567027421010398,402146.75,322882.49,35-0006984,153392.45,153392.45,0
23,WITHDRAWAL,153814.8,4303789124497763,2795589.8,2641775.0,92-0004278,134651.03,134651.03,0
9,DEPOSIT,33836.56,4282298109692526,2957510.41,2991346.97,83-0001174,2419.06,2419.06,0
96,TRANSFER,41008.39,4070617264325125,3083745.27,3042736.88,4225937640953141,19824.96,60833.35,0
19,DEPOSIT,104256.56,4896345621535861,2276260.57,2380517.13,10-0005969,21701.25,21701.25,0
131,PAYMENT,553.01,4665679039796353,2602270.4,2601717.38,71-0009937,127128.56,127681.58,0
16,PAYMENT,581.84,4075011305364639,3682035.1,3681453.26,06-0000465,18541.58,19123.42,0
139,PAYMENT,659.02,4719325203148338,3733022.42,3732363.4,85-0007748,140011.21,140670.23,0
93,DEPOSIT,63690.84,4909981346276269,203929.26,267620.1,62-0002142,77122.38,77122.38,0
32,TRANSFER,57668.05,4016072155180600,3749612.14,3691944.1,4541366346668638,16959.07,74627.12,0
91,PAYMENT,574.56,4114310355416379,2378346.3,2377771.74,22-0002724,132452.17,133026.73,0
1,DEPOSIT,42293.99,4513885398446597,72.6,42366.59,86-0000392,614.73,614.73,0
108,PAYMENT,570.31,4122579568126153,3049346.37,3048776.07,80-0009695,74001.05,74571.36,0
21,TRANSFER,24506.16,4814928727066946,1907530.01,1883023.85,4619140454535328,237450.59,261956.75,1
72,PAYMENT,555.8,4483008785826356,2108888.23,2108332.43,37-0001442,147970.33,148526.13,0
37,TRANSFER,40848.2,4369443899882871,1765782.48,1724934.28,4400397571217767,68465.24,109313.44,0
138,PAYMENT,566.7,4684569527522907,3365238.15,3364671.45,01-0000303,225826.91,226393.61,0
96,PAYMENT,563.35,4870131203126521,2202876.78,2202313.44,35-0007928,69501.43,70064.78,0
76,TRANSFER,17190.81,4365507888190100,3132325.5,3115134.69,4173180337964053,0.0,17190.81,0
40,PAYMENT,8748.9,4014549316784216,3235124.48,3226375.58,85-0005034,79813.08,88561.98,0
13,PAYMENT,596.42,4986189403261572,2553476.09,2552879.66,62-0006488,47423.03,48019.45,0
50,TRANSFER,23981.81,4365457143319674,3294435.98,3270454.17,4035467500082609,51499.53,75481.34,0
133,PAYMENT,545.85,4152207014880271,1911381.7,1910835.85,02-0002313,126706.94,127252.79,0
94,DEPOSIT,89953.36,4488893430580853,1492043.64,1581997.0,72-0007648,241310.13,241310.13,0
52,TRANSFER,24711.79,4665679039796353,3162494.35,3137782.56,4072816020344895,19576.99,44288.77,0
38,PAYMENT,552.17,4698060818244256,3242542.2,3241990.04,65-0002517,11238.45,11790.61,0
119,PAYMENT,7453.89,4568559529845134,2379693.34,2372239.44,60-0009262,168667.26,176121.16,0
136,DEPOSIT,197550.91,4048660343622798,755.67,198306.57,85-0000891,212966.01,212966.01,0
101,TRANSFER,19653.38,4149919251468034,3643001.72,3623348.33,4825445732445046,93609.4,113262.79,0
55,TRANSFER,24068.55,4174886912948308,3616105.48,3592036.93,4269503934415416,38456.72,62525.27,0
114,TRANSFER,40192.88,4070617264325125,2594821.65,2554628.77,4699820776212424,99488.6,139681.48,0
134,WITHDRAWAL,107529.03,4824814061960605,2498625.74,2391096.71,44-0009053,166587.84,166587.84,0
87,TRANSFER,33215.96,4089837505078866,1873241.42,1840025.45,4261459373017734,0.0,33215.96,0
127,PAYMENT,537.25,4676152491330563,3127448.9,3126911.66,92-0000218,132711.84,133249.09,0
18,TRANSFER,16919.78,4872523229781552,4037378.91,4020459.13,4984052064005567,39263.35,56183.13,0
97,PAYMENT,640.72,4746842000529848,2100654.43,2100013.71,23-0001217,96530.56,97171.27,0
13,DEPOSIT,90659.78,4241712605022988,2984150.12,3074809.9,55-0003259,3929.14,3929.14,0
117,PAYMENT,1098.37,4053060375752054,749161.47,748063.1,64-0005636,219553.46,220651.83,0
44,PAYMENT,553.01,4927473826641368,2715937.64,2715384.62,37-0003497,98398.66,98951.67,0
138,PAYMENT,581.49,4061541677207103,1477868.56,1477287.07,66-0000888,201965.67,202547.16,0
54,TRANSFER,17160.96,4768905506803158,3433387.46,3416226.5,4999480662687333,17023.68,34184.64,0
135,DEPOSIT,250612.58,4184669047520228,3756126.89,4006739.48,03-0005149,280861.49,280861.49,0
142,TRANSFER,34461.78,4404481390809099,3795380.54,3760918.76,4851751692129554,0.0,34461.78,0
